exception,location,date,temperature,pressure,humidity,pm1,pm2,pm10,gas,tvoc,eco2
,NO LOCATION,2024-09-10 17:31:27,32.39캜,989.75hPa,49.68%,3.86,4.78,7.92,308.94kOhms,70.99,977.34
,NO LOCATION,2024-09-10 17:31:28,32.46캜,989.56hPa,49.51%,4.36,4.85,8.27,307.58kOhms,70.54,929.42
,NO LOCATION,2024-09-10 17:31:29,32.37캜,989.59hPa,49.98%,4.47,4.4,8.3,306.95kOhms,70.18,939.11
,NO LOCATION,2024-09-10 17:31:30,32.5캜,989.15hPa,49.5%,4.92,4.73,8.76,305.55kOhms,72.57,955.86
,NO LOCATION,2024-09-10 17:31:31,32.16캜,989.18hPa,50.17%,5.25,4.45,9.11,305.37kOhms,68.7,922.89
,NO LOCATION,2024-09-10 17:31:32,31.73캜,988.88hPa,50.22%,4.81,4.73,8.73,305.82kOhms,71.72,957.24
,NO LOCATION,2024-09-10 17:31:33,32.22캜,988.58hPa,50.37%,4.81,4.76,8.67,307.49kOhms,75.77,995.98
,NO LOCATION,2024-09-10 17:31:34,32.45캜,988.16hPa,49.42%,5.26,4.73,8.65,308.4kOhms,77.42,1042.88
,NO LOCATION,2024-09-10 17:31:35,32.04캜,988.2hPa,49.46%,5.68,5.17,8.57,308.19kOhms,77.45,1045.25
,NO LOCATION,2024-09-10 17:31:36,32.28캜,987.77hPa,49.69%,5.29,5.03,9.0,306.38kOhms,81.06,1052.91
,NO LOCATION,2024-09-10 17:31:37,31.99캜,987.39hPa,49.88%,5.47,5.01,8.98,305.89kOhms,82.68,1018.74
,NO LOCATION,2024-09-10 17:31:38,32.07캜,987.23hPa,48.9%,5.68,5.21,8.59,304.5kOhms,83.78,973.08
,NO LOCATION,2024-09-10 17:31:39,31.7캜,986.87hPa,48.38%,5.88,5.36,8.22,304.51kOhms,86.16,997.44
,NO LOCATION,2024-09-10 17:31:40,31.52캜,986.69hPa,48.34%,6.29,5.69,8.18,303.09kOhms,82.88,1015.99
,NO LOCATION,2024-09-10 17:31:41,31.86캜,986.79hPa,49.27%,6.53,5.6,7.91,303.36kOhms,80.66,991.45
,NO LOCATION,2024-09-10 17:31:42,31.49캜,986.91hPa,48.5%,6.47,5.71,7.69,302.02kOhms,85.65,1041.12
,NO LOCATION,2024-09-10 17:31:43,31.41캜,986.83hPa,48.05%,6.14,5.41,7.65,300.11kOhms,88.91,1038.99
,NO LOCATION,2024-09-10 17:31:44,31.33캜,986.94hPa,48.69%,6.1,5.8,8.06,300.12kOhms,89.15,1049.0
,NO LOCATION,2024-09-10 17:31:45,31.01캜,987.1hPa,49.33%,5.88,6.07,8.3,300.55kOhms,89.37,1007.67
,NO LOCATION,2024-09-10 17:31:46,31.36캜,987.45hPa,48.84%,5.53,6.52,8.43,302.16kOhms,90.43,1050.69
,NO LOCATION,2024-09-10 17:31:47,31.65캜,986.97hPa,47.89%,5.52,6.97,8.21,302.77kOhms,90.33,1010.28
,NO LOCATION,2024-09-10 17:31:48,31.87캜,986.88hPa,48.82%,5.45,6.74,8.56,302.0kOhms,90.78,977.94
,NO LOCATION,2024-09-10 17:31:49,31.77캜,987.01hPa,48.14%,5.24,7.23,8.64,302.87kOhms,89.23,928.07
,NO LOCATION,2024-09-10 17:31:50,32.03캜,987.44hPa,48.07%,5.66,7.33,8.35,304.74kOhms,86.7,977.46
,NO LOCATION,2024-09-10 17:31:51,32.47캜,987.44hPa,48.34%,5.7,7.79,7.91,303.11kOhms,87.83,1007.6
,NO LOCATION,2024-09-10 17:31:52,32.62캜,987.0hPa,48.52%,5.45,7.69,8.29,302.88kOhms,87.31,964.88
,NO LOCATION,2024-09-10 17:31:53,32.89캜,987.16hPa,48.73%,5.21,7.46,8.42,300.98kOhms,90.86,968.66
,NO LOCATION,2024-09-10 17:31:54,33.37캜,987.44hPa,48.31%,5.39,7.7,7.93,299.16kOhms,88.52,969.87
,NO LOCATION,2024-09-10 17:31:55,33.74캜,987.79hPa,49.02%,5.59,7.2,7.68,298.88kOhms,88.0,942.5
,NO LOCATION,2024-09-10 17:31:56,34.23캜,987.68hPa,49.13%,5.29,7.3,7.63,297.12kOhms,84.07,979.43
,NO LOCATION,2024-09-10 17:31:57,34.46캜,987.94hPa,50.01%,4.81,6.85,7.87,297.43kOhms,79.74,964.55
,NO LOCATION,2024-09-10 17:31:58,34.9캜,988.38hPa,50.9%,4.5,6.99,7.95,298.29kOhms,74.86,934.88
,NO LOCATION,2024-09-10 17:31:59,34.84캜,988.83hPa,50.41%,4.26,6.61,8.03,299.2kOhms,76.53,930.09
,NO LOCATION,2024-09-10 17:32:00,34.92캜,988.47hPa,50.27%,4.04,6.56,8.47,301.12kOhms,73.11,893.6
